long,lat,year,rcp,vwc_winter_whole,vwc_spring_whole,vwc_summer_whole,vwc_fall_whole
-110.0057,37.59436,1998,historical,,,,
-110.0057,37.59436,1999,historical,,,,
-110.0057,37.59436,2000,historical,,,,
-110.0057,37.59436,2000,historical,,,,
-110.0057,37.59436,2000,historical,,,,
-110.0057,37.59436,2000,historical,,,,
-110.0057,37.59436,2001,historical,,,,
-110.0057,37.59436,2002,historical,,,,
-110.0057,37.59436,2002,historical,,,,
-110.0057,37.59436,2002,historical,,,,
-110.0057,37.59436,2002,historical,,,,
-110.0057,37.59436,2003,historical,,,,
-110.0057,37.59436,2004,historical,,,,
-110.0057,37.59436,2004,historical,,,,
-110.0057,37.59436,2004,historical,,,,
-110.0057,37.59436,2004,historical,,,,
-110.0057,37.59436,2005,historical,,,,
-110.0057,37.59436,2006,historical,,,,
-110.0057,37.59436,2006,historical,,,,
-110.0057,37.59436,2006,historical,,,,
-110.0057,37.59436,2006,historical,,,,
-110.0057,37.59436,2007,historical,,,,
-110.0057,37.59436,2008,historical,,,,
-110.0057,37.59436,2008,historical,,,,
-110.0057,37.59436,2008,historical,,,,
-110.0057,37.59436,2008,historical,,,,
-110.0057,37.59436,2009,historical,,,,
-110.0057,37.59436,2010,historical,,,,
-110.0057,37.59436,2010,historical,,,,
-110.0057,37.59436,2010,historical,,,,
-110.0057,37.59436,2010,historical,,,,
-110.0057,37.59436,2011,historical,,,,
-110.0057,37.59436,2012,historical,,,,
-110.0057,37.59436,2012,historical,,,,
-110.0057,37.59436,2012,historical,,,,
-110.0057,37.59436,2012,historical,,,,
-110.0057,37.59436,2013,historical,,,,
-110.0057,37.59436,2014,historical,,,,
-110.0057,37.59436,2014,historical,,,,
-110.0057,37.59436,2014,historical,,,,
-110.0057,37.59436,2014,historical,,,,
-110.0057,37.59436,2015,historical,,,,
-110.0057,37.59436,2016,historical,,,,
-110.0057,37.59436,2016,historical,,,,
-110.0057,37.59436,2016,historical,,,,
-110.0057,37.59436,2016,historical,,,,
-110.0057,37.59436,2017,historical,,,,
-110.0057,37.59436,2018,historical,,,,
-110.0057,37.61284,1980,historical,,,,
-110.0057,37.61284,1980,historical,,,,
-110.0057,37.61284,1980,historical,,,,
-110.0057,37.61284,1980,historical,,,,
-110.0057,37.61284,1981,historical,,,,
-110.0057,37.61284,1982,historical,,,,
-110.0057,37.61284,1983,historical,,,,
-110.0057,37.61284,1984,historical,,,,
-110.0057,37.61284,1984,historical,,,,
-110.0057,37.61284,1984,historical,,,,
-110.0057,37.61284,1984,historical,,,,
-110.0057,37.61284,1985,historical,,,,
-110.0057,37.61284,1986,historical,,,,
-110.0057,37.61284,1987,historical,,,,
-110.0057,37.61284,1988,historical,,,,
-110.0057,37.61284,1988,historical,,,,
-110.0057,37.61284,1988,historical,,,,
-110.0057,37.61284,1988,historical,,,,
-110.0057,37.61284,1989,historical,,,,
-110.0057,37.61284,1990,historical,,,,
-110.0057,37.61284,1991,historical,,,,
-110.0057,37.61284,1992,historical,,,,
-110.0057,37.61284,1992,historical,,,,
-110.0057,37.61284,1992,historical,,,,
-110.0057,37.61284,1992,historical,,,,
-110.0057,37.61284,1993,historical,,,,
-110.0057,37.61284,1994,historical,,,,
-110.0057,37.61284,1995,historical,,,,
-110.0057,37.61284,1996,historical,,,,
-110.0057,37.61284,1996,historical,,,,
-110.0057,37.61284,1996,historical,,,,
-110.0057,37.61284,1996,historical,,,,
-110.0057,37.61284,1997,historical,,,,
-110.0057,37.61284,1998,historical,,,,
-110.0057,37.61284,1999,historical,,,,
-110.0057,37.61284,2000,historical,,,,
-110.0057,37.61284,2000,historical,,,,
-110.0057,37.61284,2000,historical,,,,
-110.0057,37.61284,2000,historical,,,,
-110.0057,37.61284,2001,historical,,,,
-110.0057,37.61284,2002,historical,,,,
-110.0057,37.61284,2003,historical,,,,
-110.0057,37.61284,2004,historical,,,,
-110.0057,37.61284,2004,historical,,,,
-110.0057,37.61284,2004,historical,,,,
-110.0057,37.61284,2004,historical,,,,
-110.0057,37.61284,2005,historical,,,,
-110.0057,37.61284,2006,historical,,,,
-110.0057,37.61284,2007,historical,,,,
-110.0057,37.61284,2008,historical,,,,
-110.0057,37.61284,2008,historical,,,,
-110.0057,37.61284,2008,historical,,,,
-110.0057,37.61284,2008,historical,,,,
-110.0057,37.61284,2009,historical,,,,
-110.0057,37.61284,2010,historical,,,,
-110.0057,37.61284,2011,historical,,,,
-110.0057,37.61284,2012,historical,,,,
-110.0057,37.61284,2012,historical,,,,
-110.0057,37.61284,2012,historical,,,,
-110.0057,37.61284,2012,historical,,,,
-110.0057,37.61284,2013,historical,,,,
-110.0057,37.61284,2014,historical,,,,
-110.0057,37.61284,2014,historical,,,,
-110.0057,37.61284,2014,historical,,,,
-110.0057,37.61284,2014,historical,,,,
-110.0057,37.61284,2015,historical,,,,
-110.0057,37.61284,2016,historical,,,,
-110.0057,37.61284,2016,historical,,,,
-110.0057,37.61284,2016,historical,,,,
-110.0057,37.61284,2016,historical,,,,
-110.0057,37.61284,2017,historical,,,,
-110.0057,37.61284,2018,historical,,,,
-110.0057,37.61284,2018,historical,,,,
-110.0057,37.61284,2018,historical,,,,
-110.0057,37.61284,2018,historical,,,,
-110.0057,37.59436,1980,historical,0.1473538,0.139017,0.07246131,0.08077185
-110.0057,37.59436,1981,historical,0.08246048,0.08492877,0.07343657,0.1158579
-110.0057,37.59436,1982,historical,0.1271793,0.09457612,0.07630593,0.09404461
-110.0057,37.59436,1983,historical,0.1380789,0.1488582,0.07521107,0.09292838
-110.0057,37.59436,1984,historical,0.1252464,0.09892686,0.07395289,0.09329632
-110.0057,37.59436,1985,historical,0.1261175,0.1376095,0.07409324,0.1365735
-110.0057,37.59436,1986,historical,0.1625783,0.1070312,0.07489262,0.1266388
-110.0057,37.59436,1987,historical,0.1699993,0.1285979,0.07876748,0.1098802
-110.0057,37.59436,1988,historical,0.156659,0.1235826,0.07339548,0.07918442
-110.0057,37.59436,1989,historical,0.07996029,0.0842073,0.07432357,0.07238176
-110.0057,37.59436,1990,historical,0.07430547,0.07687177,0.07265491,0.09796679
-110.0057,37.59436,1991,historical,0.1029949,0.1021085,0.07306603,0.09871445
-110.0057,37.59436,1992,historical,0.1430054,0.1267238,0.07309743,0.08718911
-110.0057,37.59436,1993,historical,0.1317281,0.1364595,0.07377329,0.09366434
-110.0057,37.59436,1994,historical,0.09322886,0.07894564,0.07187166,0.08631366
-110.0057,37.59436,1995,historical,0.1330768,0.1286089,0.07325935,0.07302787
-110.0057,37.59436,1996,historical,0.07758854,0.07399236,0.07246462,0.104165
-110.0057,37.59436,1997,historical,0.1664458,0.1281101,0.07826451,0.09546447
-110.0057,37.59436,1998,historical,0.1158059,0.09072465,0.0737304,0.1096333
-110.0057,37.59436,1999,historical,0.1504459,0.09782403,0.07961985,0.07350204
-110.0057,37.59436,2000,historical,0.0919078,0.09169846,0.07220173,0.1040647
-110.0057,37.59436,2001,historical,0.1407619,0.1216426,0.07487144,0.0734127
-110.0057,37.59436,2002,historical,0.08287107,0.07320651,0.07193044,0.1053781
-110.0057,37.59436,2003,historical,0.09695754,0.09975104,0.0729539,0.1056915
-110.0057,37.59436,2004,historical,0.1163732,0.09579459,0.07211965,0.1285456
-110.0057,37.59436,2005,historical,0.1877886,0.1286909,0.07502931,0.08514629
-110.0057,37.59436,2006,historical,0.08040201,0.09162963,0.07320806,0.1416603
-110.0057,37.59436,2007,historical,0.1405492,0.09085528,0.07373652,0.08327438
-110.0057,37.59436,2008,historical,0.1432699,0.1281766,0.07396066,0.07536528
-110.0057,37.59436,2009,historical,0.1225931,0.09486827,0.07227724,0.07568846
-110.0057,37.59436,2010,historical,0.08376035,0.1277528,0.08045711,0.08302124
-110.0057,37.59436,2011,historical,0.1040433,0.08749788,0.07255699,0.08287457
-110.0057,37.59436,2012,historical,0.1060763,0.08538876,0.0747634,0.07776344
-110.0057,37.59436,2013,historical,0.1176184,0.1007043,0.07549148,0.1549486
-110.0057,37.59436,2014,historical,0.1681085,0.1052045,0.07433587,0.08814953
-110.0057,37.59436,2015,historical,0.100667,0.09669248,0.07795362,0.1120458
-110.0057,37.59436,2016,historical,0.1442983,0.1188626,0.07460006,0.07596491
-110.0057,37.59436,2017,historical,0.1310999,0.1098537,0.07334448,0.07378207
-110.0057,37.59436,2018,historical,0.07646654,0.07366179,0.07257295,0.1260032
-110.0057,37.61284,1980,historical,0.1658919,0.1528961,0.07288942,0.0931204
-110.0057,37.61284,1981,historical,0.1185938,0.1232738,0.07436123,0.140431
-110.0057,37.61284,1982,historical,0.1782037,0.1463902,0.07745509,0.1151834
-110.0057,37.61284,1983,historical,0.1826486,0.1581901,0.07683838,0.1093127
-110.0057,37.61284,1984,historical,0.1644403,0.1476769,0.07483775,0.1092215
-110.0057,37.61284,1985,historical,0.1679131,0.1594301,0.07479444,0.1611402
-110.0057,37.61284,1986,historical,0.184309,0.1467505,0.07562062,0.15424
-110.0057,37.61284,1987,historical,0.1882432,0.1477378,0.08030373,0.1234551
-110.0057,37.61284,1988,historical,0.1795844,0.1433043,0.07390322,0.0879341
-110.0057,37.61284,1989,historical,0.09685675,0.1139639,0.07525301,0.07457378
-110.0057,37.61284,1990,historical,0.07636265,0.090146,0.07281845,0.1221936
-110.0057,37.61284,1991,historical,0.1553237,0.1450381,0.07360226,0.1088616
-110.0057,37.61284,1992,historical,0.1713732,0.147301,0.07371719,0.09872704
-110.0057,37.61284,1993,historical,0.1598032,0.1529019,0.074282,0.1106349
-110.0057,37.61284,1994,historical,0.1367459,0.1166821,0.07212444,0.100057
-110.0057,37.61284,1995,historical,0.1698502,0.1445043,0.07410173,0.07510969
-110.0057,37.61284,1996,historical,0.08355962,0.08089169,0.072674,0.1303827
-110.0057,37.61284,1997,historical,0.1940948,0.1421062,0.08002911,0.1184122
-110.0057,37.61284,1998,historical,0.1711101,0.1375118,0.07431606,0.123611
-110.0057,37.61284,1999,historical,0.1916813,0.1395924,0.08234923,0.07827295
-110.0057,37.61284,2000,historical,0.1081793,0.1264907,0.07233036,0.1147584
-110.0057,37.61284,2001,historical,0.181268,0.1421388,0.07613424,0.07545172
-110.0057,37.61284,2002,historical,0.09362311,0.08819387,0.07202446,0.1357844
-110.0057,37.61284,2003,historical,0.163101,0.1408323,0.07362491,0.1298369
-110.0057,37.61284,2004,historical,0.1672646,0.1445172,0.07226242,0.147472
-110.0057,37.61284,2005,historical,0.1937736,0.1477152,0.07642822,0.1039872
-110.0057,37.61284,2006,historical,0.12107,0.1319155,0.07373461,0.1554603
-110.0057,37.61284,2007,historical,0.1735744,0.133784,0.07463115,0.09908481
-110.0057,37.61284,2008,historical,0.1727301,0.1398856,0.07494035,0.08072118
-110.0057,37.61284,2009,historical,0.14252,0.1302085,0.07253495,0.08136015
-110.0057,37.61284,2010,historical,0.09820652,0.1404581,0.08298227,0.09682862
-110.0057,37.61284,2011,historical,0.1378498,0.1413652,0.07301405,0.09520403
-110.0057,37.61284,2012,historical,0.1448442,0.1274068,0.07543997,0.08827275
-110.0057,37.61284,2013,historical,0.1363607,0.1333499,0.07600966,0.1780859
-110.0057,37.61284,2014,historical,0.1864319,0.130542,0.07558825,0.1094849
-110.0057,37.61284,2015,historical,0.1461597,0.136931,0.07963067,0.1295619
-110.0057,37.61284,2016,historical,0.1813236,0.1395854,0.07567205,0.08189989
-110.0057,37.61284,2017,historical,0.1546332,0.1293861,0.07422501,0.07785656
-110.0057,37.61284,2018,historical,0.08404299,0.08029042,0.07303303,0.1410683
-110.005,37.61892,1980,historical,,,,
-110.005,37.61892,1981,historical,,,,
-110.005,37.61892,1981,historical,,,,
-110.005,37.61892,1981,historical,,,,
-110.005,37.61892,1981,historical,,,,
-110.005,37.61892,1982,historical,,,,
-110.005,37.61892,1983,historical,,,,
-110.005,37.61892,1984,historical,,,,
-110.005,37.61892,1985,historical,,,,
-110.005,37.61892,1985,historical,,,,
-110.005,37.61892,1985,historical,,,,
-110.005,37.61892,1985,historical,,,,
-110.005,37.61892,1986,historical,,,,
-110.005,37.61892,1987,historical,,,,
-110.005,37.61892,1988,historical,,,,
-110.005,37.61892,1989,historical,,,,
-110.005,37.61892,1989,historical,,,,
-110.005,37.61892,1989,historical,,,,
-110.005,37.61892,1989,historical,,,,
-110.005,37.61892,1990,historical,,,,
-110.005,37.61892,1991,historical,,,,
-110.005,37.61892,1992,historical,,,,
-110.005,37.61892,1993,historical,,,,
-110.005,37.61892,1993,historical,,,,
-110.005,37.61892,1993,historical,,,,
-110.005,37.61892,1993,historical,,,,
-110.005,37.61892,1994,historical,,,,
-110.005,37.61892,1995,historical,,,,
-110.005,37.61892,1996,historical,,,,
-110.005,37.61892,1997,historical,,,,
-110.005,37.61892,1997,historical,,,,
-110.005,37.61892,1997,historical,,,,
-110.005,37.61892,1997,historical,,,,
-110.005,37.61892,1998,historical,,,,
-110.005,37.61892,1999,historical,,,,
-110.005,37.61892,2000,historical,,,,
-110.005,37.61892,2001,historical,,,,
-110.005,37.61892,2001,historical,,,,
-110.005,37.61892,2001,historical,,,,
-110.005,37.61892,2001,historical,,,,
-110.005,37.61892,2002,historical,,,,
-110.005,37.61892,2003,historical,,,,
-110.005,37.61892,2004,historical,,,,
-110.005,37.61892,2005,historical,,,,
-110.005,37.61892,2005,historical,,,,
-110.005,37.61892,2005,historical,,,,
-110.005,37.61892,2005,historical,,,,
-110.005,37.61892,2005,historical,,,,
-110.005,37.61892,2005,historical,,,,
-110.005,37.61892,2005,historical,,,,
-110.005,37.61892,2005,historical,,,,
-110.005,37.61892,2005,historical,,,,
-110.005,37.61892,2006,historical,,,,
-110.005,37.61892,2007,historical,,,,
-110.005,37.61892,2008,historical,,,,
-110.005,37.61892,2009,historical,,,,
-110.005,37.61892,2009,historical,,,,
-110.005,37.61892,2009,historical,,,,
-110.005,37.61892,2009,historical,,,,
-110.005,37.61892,2009,historical,,,,
-110.005,37.61892,2009,historical,,,,
-110.005,37.61892,2009,historical,,,,
-110.005,37.61892,2009,historical,,,,
-110.005,37.61892,2009,historical,,,,
-110.005,37.61892,2010,historical,,,,
-110.005,37.61892,2011,historical,,,,
-110.005,37.61892,2012,historical,,,,
-110.005,37.61892,2013,historical,,,,
-110.005,37.61892,2013,historical,,,,
-110.005,37.61892,2013,historical,,,,
-110.005,37.61892,2013,historical,,,,
-110.005,37.61892,2014,historical,,,,
-110.005,37.61892,2015,historical,,,,
-110.005,37.61892,2016,historical,,,,
-110.005,37.61892,2017,historical,,,,
-110.005,37.61892,2018,historical,,,,
-110.005,37.62657,1980,historical,,,,
-110.005,37.62657,1981,historical,,,,
-110.005,37.62657,1982,historical,,,,
-110.005,37.62657,1983,historical,,,,
-110.005,37.62657,1983,historical,,,,
-110.005,37.62657,1983,historical,,,,
-110.005,37.62657,1983,historical,,,,
-110.005,37.62657,1984,historical,,,,
-110.005,37.62657,1985,historical,,,,
-110.005,37.62657,1986,historical,,,,
-110.005,37.62657,1987,historical,,,,
-110.005,37.62657,1987,historical,,,,
-110.005,37.62657,1987,historical,,,,
-110.005,37.62657,1987,historical,,,,
-110.005,37.62657,1988,historical,,,,
-110.005,37.62657,1989,historical,,,,
-110.005,37.62657,1990,historical,,,,
-110.005,37.62657,1991,historical,,,,
-110.005,37.62657,1991,historical,,,,
-110.005,37.62657,1991,historical,,,,
-110.005,37.62657,1991,historical,,,,
-110.005,37.62657,1992,historical,,,,
-110.005,37.62657,1993,historical,,,,
-110.005,37.62657,1994,historical,,,,
-110.005,37.62657,1995,historical,,,,
-110.005,37.62657,1995,historical,,,,
-110.005,37.62657,1995,historical,,,,
-110.005,37.62657,1995,historical,,,,
-110.005,37.62657,1996,historical,,,,
-110.005,37.62657,1997,historical,,,,
-110.005,37.62657,1998,historical,,,,
-110.005,37.62657,1999,historical,,,,
-110.005,37.62657,1999,historical,,,,
-110.005,37.62657,1999,historical,,,,
-110.005,37.62657,1999,historical,,,,
-110.005,37.62657,1999,historical,,,,
-110.005,37.62657,1999,historical,,,,
-110.005,37.62657,1999,historical,,,,
-110.005,37.62657,1999,historical,,,,
-110.005,37.62657,1999,historical,,,,
-110.005,37.62657,2000,historical,,,,
-110.005,37.62657,2001,historical,,,,
-110.005,37.62657,2002,historical,,,,
-110.005,37.62657,2003,historical,,,,
-110.005,37.62657,2003,historical,,,,
-110.005,37.62657,2003,historical,,,,
-110.005,37.62657,2003,historical,,,,
-110.005,37.62657,2004,historical,,,,
-110.005,37.62657,2004,historical,,,,
-110.005,37.62657,2004,historical,,,,
-110.005,37.62657,2004,historical,,,,
-110.005,37.62657,2005,historical,,,,
-110.005,37.62657,2006,historical,,,,
-110.005,37.62657,2006,historical,,,,
-110.005,37.62657,2006,historical,,,,
-110.005,37.62657,2006,historical,,,,
-110.005,37.62657,2007,historical,,,,
-110.005,37.62657,2008,historical,,,,
-110.005,37.62657,2009,historical,,,,
-110.005,37.62657,2010,historical,,,,
-110.005,37.62657,2010,historical,,,,
-110.005,37.62657,2010,historical,,,,
-110.005,37.62657,2010,historical,,,,
-110.005,37.62657,2011,historical,,,,
-110.005,37.62657,2012,historical,,,,
-110.005,37.62657,2013,historical,,,,
-110.005,37.62657,2014,historical,,,,
-110.005,37.62657,2015,historical,,,,
-110.005,37.62657,2016,historical,,,,
-110.005,37.62657,2017,historical,,,,
-110.005,37.62657,2017,historical,,,,
-110.005,37.62657,2017,historical,,,,
-110.005,37.62657,2017,historical,,,,
-110.005,37.62657,2018,historical,,,,
-110.005,37.61892,1980,historical,0.1255197,0.140155,0.05755465,0.0685073
-110.005,37.61892,1981,historical,0.08295677,0.09123587,0.05734003,0.1025191
-110.005,37.61892,1982,historical,0.13031,0.1265117,0.0596519,0.08624962
-110.005,37.61892,1983,historical,0.133681,0.1431028,0.05932601,0.0818653
-110.005,37.61892,1984,historical,0.1206175,0.1291293,0.05791277,0.08053923
-110.005,37.61892,1985,historical,0.1201651,0.1431643,0.05876506,0.1203199
-110.005,37.61892,1986,historical,0.15974,0.1355058,0.05869319,0.1118626
-110.005,37.61892,1987,historical,0.1608532,0.136704,0.06134952,0.09203171
-110.005,37.61892,1988,historical,0.1423791,0.1366647,0.05790815,0.0653361
-110.005,37.61892,1989,historical,0.07026291,0.08522831,0.05798306,0.05719368
-110.005,37.61892,1990,historical,0.05926584,0.06813838,0.05682556,0.08971952
-110.005,37.61892,1991,historical,0.1126015,0.1333282,0.05741912,0.07969407
-110.005,37.61892,1992,historical,0.1220921,0.1389545,0.05994138,0.07170479
-110.005,37.61892,1993,historical,0.1166337,0.1411299,0.05881684,0.08126239
-110.005,37.61892,1994,historical,0.09828887,0.09061986,0.05621225,0.07172026
-110.005,37.61892,1995,historical,0.1213001,0.1357571,0.05845124,0.05772446
-110.005,37.61892,1996,historical,0.0646566,0.06159495,0.05669472,0.09459923
-110.005,37.61892,1997,historical,0.1559245,0.1355266,0.06120866,0.08599363
-110.005,37.61892,1998,historical,0.1210143,0.1151342,0.05743354,0.08889468
-110.005,37.61892,1999,historical,0.1411147,0.1238347,0.06292113,0.05946593
-110.005,37.61892,2000,historical,0.08068473,0.09728874,0.05654587,0.08291349
-110.005,37.61892,2001,historical,0.1297612,0.1338277,0.05849295,0.05786266
-110.005,37.61892,2002,historical,0.07039203,0.06701992,0.056304,0.09760018
-110.005,37.61892,2003,historical,0.1157808,0.1297879,0.05710413,0.09483
-110.005,37.61892,2004,historical,0.1224485,0.128741,0.05655721,0.108691
-110.005,37.61892,2005,historical,0.1656751,0.137613,0.05913842,0.07376809
-110.005,37.61892,2006,historical,0.0836047,0.094554,0.05713258,0.1270574
-110.005,37.61892,2007,historical,0.1492802,0.124653,0.05765746,0.07278574
-110.005,37.61892,2008,historical,0.1250485,0.1327434,0.05831173,0.0605906
-110.005,37.61892,2009,historical,0.101724,0.09920334,0.05651232,0.06081548
-110.005,37.61892,2010,historical,0.07153549,0.1278295,0.06286232,0.07045569
-110.005,37.61892,2011,historical,0.09723162,0.1096258,0.05683472,0.06965235
-110.005,37.61892,2012,historical,0.1006314,0.09448745,0.05830368,0.06321988
-110.005,37.61892,2013,historical,0.09395224,0.1028464,0.05894929,0.1480334
-110.005,37.61892,2014,historical,0.1611043,0.1282832,0.05809248,0.07976746
-110.005,37.61892,2015,historical,0.1056876,0.1222374,0.06089037,0.09315105
-110.005,37.61892,2016,historical,0.135906,0.1324017,0.05834693,0.06071534
-110.005,37.61892,2017,historical,0.1125675,0.1226867,0.05730887,0.05878709
-110.005,37.61892,2018,historical,0.06462219,0.06087129,0.05667208,0.1044455
-110.005,37.62657,1980,historical,0.1545777,0.1602517,0.08184181,0.09153292
-110.005,37.62657,1981,historical,0.09655161,0.09777448,0.08264751,0.1251399
-110.005,37.62657,1982,historical,0.1428508,0.1156939,0.08525174,0.1056863
-110.005,37.62657,1983,historical,0.1506052,0.1669416,0.08431,0.1025334
-110.005,37.62657,1984,historical,0.1361081,0.1195758,0.08306996,0.1027653
-110.005,37.62657,1985,historical,0.1379781,0.1594588,0.08336769,0.1445279
-110.005,37.62657,1986,historical,0.1800392,0.1324043,0.08392219,0.1362683
-110.005,37.62657,1987,historical,0.1842979,0.1520512,0.08740677,0.1179153
-110.005,37.62657,1988,historical,0.1658552,0.1454179,0.08257677,0.08985687
-110.005,37.62657,1989,historical,0.09035601,0.09662466,0.08345403,0.08174913
-110.005,37.62657,1990,historical,0.08308558,0.08722566,0.08187248,0.1086599
-110.005,37.62657,1991,historical,0.1208587,0.1245246,0.08226843,0.1071595
-110.005,37.62657,1992,historical,0.1513983,0.146018,0.08243269,0.09652991
-110.005,37.62657,1993,historical,0.1414614,0.1571102,0.08292367,0.1039301
-110.005,37.62657,1994,historical,0.1117524,0.09258626,0.08117879,0.09581304
-110.005,37.62657,1995,historical,0.1437423,0.1491794,0.08249519,0.08230352
-110.005,37.62657,1996,historical,0.08654374,0.08296261,0.08172467,0.1146717
-110.005,37.62657,1997,historical,0.179952,0.1476729,0.08716789,0.107316
-110.005,37.62657,1998,historical,0.1330547,0.109733,0.0828466,0.1158268
-110.005,37.62657,1999,historical,0.1609397,0.1164949,0.0886236,0.08388666
-110.005,37.62657,2000,historical,0.1013907,0.1045082,0.08147506,0.1106567
-110.005,37.62657,2001,historical,0.1519886,0.1415852,0.08403217,0.08262974
-110.005,37.62657,2002,historical,0.09145241,0.08369116,0.08125059,0.1170163
-110.005,37.62657,2003,historical,0.1197994,0.1214846,0.08219684,0.1150747
-110.005,37.62657,2004,historical,0.13131,0.1168644,0.08139127,0.1363437
-110.005,37.62657,2005,historical,0.2013821,0.1500068,0.08416722,0.09537458
-110.005,37.62657,2006,historical,0.09512215,0.1036387,0.08241665,0.1556215
-110.005,37.62657,2007,historical,0.1671055,0.1172239,0.08290834,0.09414859
-110.005,37.62657,2008,historical,0.1496709,0.1472525,0.08311995,0.08437515
-110.005,37.62657,2009,historical,0.1284549,0.1082051,0.08160901,0.08491365
-110.005,37.62657,2010,historical,0.09143571,0.1436132,0.08924683,0.09323388
-110.005,37.62657,2011,historical,0.11572,0.1044023,0.08182615,0.09218288
-110.005,37.62657,2012,historical,0.1186038,0.1000736,0.08379961,0.08748024
-110.005,37.62657,2013,historical,0.1220688,0.1121829,0.08439339,0.1746304
-110.005,37.62657,2014,historical,0.1897731,0.1325826,0.08353811,0.09932969
-110.005,37.62657,2015,historical,0.1158173,0.1141287,0.08661504,0.1189562
-110.005,37.62657,2016,historical,0.1548261,0.1404009,0.08373883,0.08501435
-110.005,37.62657,2017,historical,0.1372652,0.1240923,0.0825693,0.08320085
-110.005,37.62657,2018,historical,0.0859557,0.08268746,0.08189009,0.1312758
-110.0046,37.57034,1980,historical,0.1108914,0.1385656,0.05622974,0.06234907
-110.0046,37.57034,1981,historical,0.06400899,0.06748591,0.05616129,0.08747303
-110.0046,37.57034,1982,historical,0.09930723,0.08385778,0.0578469,0.07370034
-110.0046,37.57034,1983,historical,0.1046784,0.1355283,0.05817349,0.07342582
-110.0046,37.57034,1984,historical,0.09847416,0.08494307,0.05639101,0.07193695
-110.0046,37.57034,1985,historical,0.09733974,0.1145486,0.05658323,0.1021026
-110.0046,37.57034,1986,historical,0.1261751,0.09834649,0.05685689,0.09451681
-110.0046,37.57034,1987,historical,0.1289118,0.1140842,0.05931808,0.08128828
-110.0046,37.57034,1988,historical,0.1180913,0.1066368,0.05603437,0.06038155
-110.0046,37.57034,1989,historical,0.0612625,0.06449243,0.05690963,0.05529592
-110.0046,37.57034,1990,historical,0.05616196,0.05887038,0.05553718,0.07861153
-110.0046,37.57034,1991,historical,0.08791887,0.08917128,0.05586966,0.07214283
-110.0046,37.57034,1992,historical,0.1018933,0.1035634,0.05604407,0.06580766
-110.0046,37.57034,1993,historical,0.09897617,0.1341377,0.05701372,0.07146614
-110.0046,37.57034,1994,historical,0.07542302,0.06300792,0.05502734,0.06552554
-110.0046,37.57034,1995,historical,0.09852931,0.1236664,0.0571723,0.0557247
-110.0046,37.57034,1996,historical,0.05948713,0.05685745,0.05538462,0.0813158
-110.0046,37.57034,1997,historical,0.1282696,0.1200274,0.05994528,0.07423271
-110.0046,37.57034,1998,historical,0.08948629,0.07712873,0.05653274,0.08068992
-110.0046,37.57034,1999,historical,0.1131657,0.08920534,0.05989907,0.05668833
-110.0046,37.57034,2000,historical,0.06841951,0.07376979,0.05519822,0.075818
-110.0046,37.57034,2001,historical,0.1034488,0.1034337,0.05695805,0.0558331
-110.0046,37.57034,2002,historical,0.06340723,0.05626247,0.05502201,0.0840811
-110.0046,37.57034,2003,historical,0.0857988,0.0895737,0.05567128,0.0817252
-110.0046,37.57034,2004,historical,0.09249252,0.08621454,0.05513067,0.09579658
-110.0046,37.57034,2005,historical,0.1602409,0.1305421,0.05740203,0.06593999
-110.0046,37.57034,2006,historical,0.06318551,0.07078944,0.05584861,0.1144265
-110.0046,37.57034,2007,historical,0.1311406,0.09770135,0.05632167,0.06513374
-110.0046,37.57034,2008,historical,0.1019774,0.1156488,0.05623619,0.05720566
-110.0046,37.57034,2009,historical,0.08580181,0.07483038,0.05518846,0.05721621
-110.0046,37.57034,2010,historical,0.06324563,0.121979,0.06058478,0.06476796
-110.0046,37.57034,2011,historical,0.08094155,0.06898401,0.05546591,0.0627087
-110.0046,37.57034,2012,historical,0.07847128,0.06868241,0.05690721,0.05947555
-110.0046,37.57034,2013,historical,0.085278,0.08191371,0.05725016,0.1329751
-110.0046,37.57034,2014,historical,0.1504236,0.1125075,0.0566962,0.06909137
-110.0046,37.57034,2015,historical,0.07906962,0.08274851,0.05901776,0.08346854
-110.0046,37.57034,2016,historical,0.1142051,0.1081396,0.05707706,0.0574746
-110.0046,37.57034,2017,historical,0.09409106,0.09158964,0.05605451,0.05607277
-110.0046,37.57034,2018,historical,0.05850701,0.05638316,0.05550502,0.09328353
-110.0046,37.57034,1980,historical,,,,
-110.0046,37.57034,1980,historical,,,,
-110.0046,37.57034,1980,historical,,,,
-110.0046,37.57034,1980,historical,,,,
-110.0046,37.57034,1981,historical,,,,
-110.0046,37.57034,1982,historical,,,,
-110.0046,37.57034,1983,historical,,,,
-110.0046,37.57034,1984,historical,,,,
-110.0046,37.57034,1984,historical,,,,
-110.0046,37.57034,1984,historical,,,,
-110.0046,37.57034,1984,historical,,,,
-110.0046,37.57034,1984,historical,,,,
-110.0046,37.57034,1984,historical,,,,
-110.0046,37.57034,1984,historical,,,,
-110.0046,37.57034,1984,historical,,,,
-110.0046,37.57034,1984,historical,,,,
-110.0046,37.57034,1985,historical,,,,
-110.0046,37.57034,1986,historical,,,,
-110.0046,37.57034,1987,historical,,,,
-110.0046,37.57034,1988,historical,,,,
-110.0046,37.57034,1988,historical,,,,
-110.0046,37.57034,1988,historical,,,,
-110.0046,37.57034,1988,historical,,,,
